"LOA DATE",PRODUCT,MODEL,"PRIMARY VIOLATION",CITATION,"ACTION REQUESTED",FIRM,"ADDRESS 1","ADDRESS 2","FOREIGN MFG","LOT SIZE",COUNTRY
"August 2017","STUFFED ANIMAL BACKPACK: PINK",2041,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","GRACE MERCHANDISE","1705 E. 20TH ST","LOS ANGELES, CA 90058","NANJING CHARMING CORP LTD",2420,CHINA
"August 2017","STUFFED ANIMAL BACKPACK: LADYB",2054,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","GRACE MERCHANDISE","1705 E. 20TH ST","LOS ANGELES, CA 90058","NANJING CHARMING CORP LTD",2400,CHINA
"August 2017","BIKE HELMETS",650610,"Bicycle Helmet Labeling","16 CFR 1203.6 and .34","Correct Future Production","HANGZHOU TUANJU TRADING","RM. 2415, BLDG. 3, STAR INTL.","HUANGZHO, CHINA","HUANGZHO TUANJU TRADING CO., LTD",30,CHINA
"August 2017","COTTAGE PLAY TENT",4884,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","ETNA WORLDWIDE CORP.","99 MADISON AVE FL 11","NEW YORK, NY 100167419","KUAN SHENG TRADING CO. LTD.",1500,CHINA
"August 2017","COTTAGE PLAY TENT",4664-S,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","ETNA WORLDWIDE CORP.","99 MADISON AVE FL 11","NEW YORK, NY 100167419","KUAN SHENG TRADING CO. LTD.",1500,CHINA
"August 2017","ANIMAL SET",242948,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","MAGIC SOURCE INTERNATIONAL LTD","2445 E. DOMINGUEZ ST.","CARSON, CA 90810","GAO MEI TRADING COMPANY",7200,CHINA
"August 2017","CHILDREN FOOTWEAR","3529-WHITE & PI","Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","UNITEXT AMERICAN INC","11508 S LINN AVE","OKLAHOMA CITY, OK 73170","FENG TAI FOOTWEAR COMPANY",660,CHINA
"August 2017","CHILDREN FOOTWEAR",3528-WHITE,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","UNITEXT AMERICAN INC","11508 S LINN AVE","OKLAHOMA CITY, OK 73170","FENG TAI FOOTWEAR COMPANY",780,CHINA
"August 2017","CHILDREN FOOTWEAR",3527-PINK/YELLO,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","UNITEXT AMERICAN INC","11508 S LINN AVE","OKLAHOMA CITY, OK 73170","FENG TAI FOOTWEAR COMPANY",1680,CHINA
"August 2017","CHILDREN FOOTWEAR",3528-RED,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","UNITEXT AMERICAN INC","11508 S LINN AVE","OKLAHOMA CITY, OK 73170","FENG TAI FOOTWEAR COMPANY",660,CHINA
"August 2017","CHILDREN FOOTWEAR",3529-WHITE,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","UNITEXT AMERICAN INC","11508 S LINN AVE","OKLAHOMA CITY, OK 73170","FENG TAI FOOTWEAR COMPANY",780,CHINA
"August 2017","CHILDREN FOOTWEAR",3204-BLACK,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","UNITEXT AMERICAN INC","11508 S LINN AVE","OKLAHOMA CITY, OK 73170","FENG TAI FOOTWEAR COMPANY",910,CHINA
"August 2017","CHILDREN FOOTWEAR",3204-BROWN,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","UNITEXT AMERICAN INC","11508 S LINN AVE","OKLAHOMA CITY, OK 73170","FENG TAI FOOTWEAR COMPANY",770,CHINA
"August 2017","CHILDREN FOOTWEAR",3530-SILVER,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","UNITEXT AMERICAN INC","11508 S LINN AVE","OKLAHOMA CITY, OK 73170","FENG TAI FOOTWEAR COMPANY",780,CHINA
"August 2017","CHILDREN FOOTWEAR",3530-BLACK,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","UNITEXT AMERICAN INC","11508 S LINN AVE","OKLAHOMA CITY, OK 73170","FENG TAI FOOTWEAR COMPANY",660,CHINA
"August 2017","CHILDREN FOOTWEAR",3525-PINK,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","UNITEXT AMERICAN INC","11508 S LINN AVE","OKLAHOMA CITY, OK 73170","FENG TAI FOOTWEAR COMPANY",770,CHINA
"August 2017","CHILDREN FOOTWEAR",3525-WHITE,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","UNITEXT AMERICAN INC","11508 S LINN AVE","OKLAHOMA CITY, OK 73170","FENG TAI FOOTWEAR COMPANY",910,CHINA
"August 2017","CHILDREN FOOTWEAR",3385-BROWN,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","UNITEXT AMERICAN INC","11508 S LINN AVE","OKLAHOMA CITY, OK 73170","FENG TAI FOOTWEAR COMPANY",770,CHINA
"August 2017","CHILDREN FOOTWEAR",3532-BLACK,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","UNITEXT AMERICAN INC","11508 S LINN AVE","OKLAHOMA CITY, OK 73170","FENG TAI FOOTWEAR COMPANY",1680,CHINA
"August 2017","CHILDREN FOOTWEAR",3526-WHITE,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","UNITEXT AMERICAN INC","11508 S LINN AVE","OKLAHOMA CITY, OK 73170","FENG TAI FOOTWEAR COMPANY",770,CHINA
"August 2017","CHILDREN FOOTWEAR",3526-FUCHSIA,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","UNITEXT AMERICAN INC","11508 S LINN AVE","OKLAHOMA CITY, OK 73170","FENG TAI FOOTWEAR COMPANY",910,CHINA
"August 2017","CHILDREN FOOTWEAR",3531-BLK/GRY,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","UNITEXT AMERICAN INC","11508 S LINN AVE","OKLAHOMA CITY, OK 73170","FENG TAI FOOTWEAR COMPANY",770,CHINA
"August 2017","CHILDREN FOOTWEAR",3531-BRN/ORG,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","UNITEXT AMERICAN INC","11508 S LINN AVE","OKLAHOMA CITY, OK 73170","FENG TAI FOOTWEAR COMPANY",910,CHINA
"August 2017","""WAR THUNDER PEACEKEEPING FORC",T/5643,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","BROOKLYN LOLLIPOPS IMPORT CORP.","248 WEST 35TH STREETT, SUITE 9","NEW YORK, NY 10001","REDE INTERNATIONAL TRADE CO. LTD.",360,CHINA
"August 2017","""WAR THUNDER PEACEKEEPING FORC",T/5643,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","BROOKLYN LOLLIPOPS IMPORT CORP.","248 WEST 35TH STREETT, SUITE 9","NEW YORK, NY 10001","REDE INTERNATIONAL TRADE CO. LTD.",840,CHINA
"August 2017","CHILDREN'S CLOTHING",1000-ROSCOE,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","THE BAILEY BOYS INC.","373 SKYLANE DRIVE","SAINT SIMONS ISLAND, GA 31522","YENCODRESS, DIVISION OF IMM, SA DE CV",4895,"EL SALVADOR"
"August 2017","CHILDREN'S CLOTHING",1010-ROSCOE,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","THE BAILEY BOYS INC.","373 SKYLANE DRIVE","SAINT SIMONS ISLAND, GA 31522","YENCODRESS, DIVISION OF IMM, SA DE CV",819,"EL SALVADOR"
"August 2017","CHILDREN'S CLOTHING",1010-ROSCOE,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","THE BAILEY BOYS INC.","373 SKYLANE DRIVE","SAINT SIMONS ISLAND, GA 31522","YENCODRESS, DIVISION OF IMM, SA DE CV",1007,"EL SALVADOR"
"August 2017","CHILDREN'S CLOTHING",3904-BIS,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","THE BAILEY BOYS INC.","373 SKYLANE DRIVE","SAINT SIMONS ISLAND, GA 31522","YENCODRESS, DIVISION OF IMM, SA DE CV",650,"EL SALVADOR"
"August 2017","CHILDREN'S CLOTHING",3921-BIS,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","THE BAILEY BOYS INC.","373 SKYLANE DRIVE","SAINT SIMONS ISLAND, GA 31522","YENCODRESS, DIVISION OF IMM, SA DE CV",102,"EL SALVADOR"
"August 2017","CHILDREN'S CLOTHING",3954-BIS,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","THE BAILEY BOYS INC.","373 SKYLANE DRIVE","SAINT SIMONS ISLAND, GA 31522","YENCODRESS, DIVISION OF IMM, SA DE CV",1007,"EL SALVADOR"
"August 2017","CHILDREN'S CLOTHING",111-PSBS,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","THE BAILEY BOYS INC.","373 SKYLANE DRIVE","SAINT SIMONS ISLAND, GA 31522","YENCODRESS, DIVISION OF IMM, SA DE CV",1945,"EL SALVADOR"
"August 2017","MULTIPURPOSE LIGHTER",LP-101,"Lighter Certificate of Compliance","16 CFR 1210.12(b)","Stop Sale and Correct Future Production","COMPLETE HYDROPONICS","3560 NW 115TH AVE. SUIT A&B","DORAL, FL 33178","WAYHOME INDUSTRY & TRADE CO LTD",600,CHINA
"August 2017","PIRATE TELESCOPE",90524MJ,"Tracking Label Violation","15 U.S.C. § 2063(a)(5)","Correct Future Production","FUN WORLD","80 VOICE ROAD","CARLE PLACE , NEW YORK 11514","DONGGUAN XIEKANG TUNG TOK PLASTIC TOYS FTY",1008,CHINA
"August 2017","POOL DRAIN COVERS",,"Failure to install covers that meet ASME/ANSI","Sec. 1404(c)(1)(A)(i)","Correct Future Production","HOLIDAY INN EXPRESS AND SUITES","565 SOUTH MOUNT JULIET ROAD","MOUNT JULIET, TN 37122",,1,USA
"August 2017","BOUNCING PLAY BALL",10001,"Tracking Label Violation","15 U.S.C. § 2063(a)(5)","Correct Future Production","PARTY PRO, INC.","10040 SIERRA AVENUE","FONTANA, CA 92335","NINGBO HOME-DOLLAR IMP.& EXP.CORP.",10080,CHINA
"August 2017","COTTAGE PLAY TENT",4884,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","ETNA WORLDWIDE CORP.","99 MADISON AVE FL 11","NEW YORK, NY 100167419","KUAN SHENG TRADING CO. LTD.",3480,CHINA
"August 2017","BASKETBALL FOR BABY",KM6277,"Tracking Label Violation","15 U.S.C. § 2063(a)(5)","Stop Sale and Correct Future Production","ENTERPRISE ORDER SOLUTION LLC","141 EL DORADO ST #B","ARCADIA, CA 91006","NINGO YINZHOU KARMAS FAR IMP & EXP CO LTD",36,CHINA
"August 2017","16"" DOLL",KM6287,"Art Materials Labeling","16 CFR 1500.14(b)(8)","Stop Sale and Correct Future Production","ENTERPRISE ORDER SOLUTION LLC","141 EL DORADO ST #B","ARCADIA, CA 91006","NINGO YINZHOU KARMAS FAR IMP & EXP CO LTD",24,CHINA
"August 2017","16"" DOLL",KM6286,"Art Materials Labeling","16 CFR 1500.14(b)(8)","Stop Sale and Correct Future Production","ENTERPRISE ORDER SOLUTION LLC","141 EL DORADO ST #B","ARCADIA, CA 91006","NINGO YINZHOU KARMAS FAR IMP & EXP CO LTD",40,CHINA
"August 2017","PROJECTOR DESK",KM6265,"Art Materials Labeling","16 CFR 1500.14(b)(8)","Stop Sale and Correct Future Production","ENTERPRISE ORDER SOLUTION LLC","141 EL DORADO ST #B","ARCADIA, CA 91006","NINGO YINZHOU KARMAS FAR IMP & EXP CO LTD",12,CHINA
"August 2017","LEARNING EASEL PINK",KM6262,"Tracking Label Violation","15 U.S.C. § 2063(a)(5)","Correct Future Production","ENTERPRISE ORDER SOLUTION LLC","141 EL DORADO ST #B","ARCADIA, CA 91006","NINGO YINZHOU KARMAS FAR IMP & EXP CO LTD",24,CHINA
"August 2017","LEARNING EASEL BLUE",KM6261,"Tracking Label Violation","15 U.S.C. § 2063(a)(5)","Correct Future Production","ENTERPRISE ORDER SOLUTION LLC","141 EL DORADO ST #B","ARCADIA, CA 91006","NINGO YINZHOU KARMAS FAR IMP & EXP CO LTD",24,CHINA
"August 2017","LEARNING EASEL",KM6260,"Tracking Label Violation","15 U.S.C. § 2063(a)(5)","Correct Future Production","ENTERPRISE ORDER SOLUTION LLC","141 EL DORADO ST #B","ARCADIA, CA 91006","NINGO YINZHOU KARMAS FAR IMP & EXP CO LTD",18,CHINA
"August 2017","BASKETBALL SET",KM6008,"Exceeds Phthalate Permanent Ban Limit","15 U.S.C. § 2063(a)(2)","Stop Sale and Correct Future Production","ENTERPRISE ORDER SOLUTION LLC","141 EL DORADO ST #B","ARCADIA, CA 91006","NINGO YINZHOU KARMAS FAR IMP & EXP CO LTD",36,CHINA
"August 2017","BASKETBALL SET",KM6007,"Exceeds Phthalate Permanent Ban Limit","15 U.S.C. § 2063(a)(2)","Stop Sale and Correct Future Production","ENTERPRISE ORDER SOLUTION LLC","141 EL DORADO ST #B","ARCADIA, CA 91006","NINGO YINZHOU KARMAS FAR IMP & EXP CO LTD",30,CHINA
"August 2017","DRAWING BOARD",KM6196,"Art Materials Labeling","16 CFR 1500.14(b)(8)","Stop Sale and Correct Future Production","ENTERPRISE ORDER SOLUTION LLC","141 EL DORADO ST #B","ARCADIA, CA 91006","NINGO YINZHOU KARMAS FAR IMP & EXP CO LTD",36,CHINA
"August 2017","SNOOKER SET",KM6239,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","ENTERPRISE ORDER SOLUTION LLC","141 EL DORADO ST #B","ARCADIA, CA 91006","NINGO YINZHOU KARMAS FAR IMP & EXP CO LTD",24,CHINA
"August 2017","B/O TRAIN SORT TOY",KM6078,"Third Party Certificate Violation","15 U.S.C. § 2063(a)(2)","Stop Sale and Correct Future Production","ENTERPRISE ORDER SOLUTION LLC","141 EL DORADO ST #B","ARCADIA, CA 91006","NINGO YINZHOU KARMAS FAR IMP & EXP CO LTD",36,CHINA
"August 2017","FOOTBALL TABLE",KM6035,"Misbranded Toys/Games w/Marble","16 CFR 1500.19","Stop Sale and Correct Future Production","ENTERPRISE ORDER SOLUTION LLC","141 EL DORADO ST #B","ARCADIA, CA 91006","NINGO YINZHOU KARMAS FAR IMP & EXP CO LTD",24,CHINA
"August 2017","CRIB MOBILE",KM6074,"ASTM Toy Standard Violation","15 U.S.C. § 2058(a)","Stop Sale and Correct Future Production","ENTERPRISE ORDER SOLUTION LLC","141 EL DORADO ST #B","ARCADIA, CA 91006","NINGO YINZHOU KARMAS FAR IMP & EXP CO LTD",60,CHINA
"August 2017","BABY PLAYPEN",SKY353,"Durable Nursery Product-Consumer Registration","16 CFR part 1130","Stop Sale and Correct Future Production","BEST CHOICE PRODUCTS","5642 ONTARIO MILLS PKWY","ONTARIO CA 91764","CIXI HONEWAY BABY PRODUCTS CO., LTD",411,CHINA
"August 2017","""ACTION TRUCK 3 IN 1"" (MILITAR",95577-5,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","TOYS 2 DISCOVER","5506 18TH AVE","BROOKLYN, NY 11204-1929","INDA IMPORT AND EXPORT CORPORATION LIMITED",900,CHINA
"August 2017","""ACTION TRUCK 3 IN 1"" (CONSTRU",95577-3,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","TOYS 2 DISCOVER","5506 18TH AVE","BROOKLYN, NY 11204-1929","INDA IMPORT AND EXPORT CORPORATION LIMITED",900,CHINA
"August 2017","""ACTION TRUCK 3 IN 1"" (FIRE)",95577-2,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","TOYS 2 DISCOVER","5506 18TH AVE","BROOKLYN, NY 11204-1929","INDA IMPORT AND EXPORT CORPORATION LIMITED",900,CHINA
"August 2017","""ACTION TRUCK 3 IN 1"" (POLICE)",95577-1,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","TOYS 2 DISCOVER","5506 18TH AVE","BROOKLYN, NY 11204-1929","INDA IMPORT AND EXPORT CORPORATION LIMITED",852,CHINA
"August 2017","""FRE HYDRANT"" (SIC) INTERCONNE",89007MC,"Small Parts","16 CFR 1501","Stop Sale and Correct Future Production","WONDER TECH USA, INC","4133 PARSONS BLVD, APT 2A","FLUSHING, NY 11355","SHENZHEN GRAND IMPORT AND EXPORT CO., LTD.",100,CHINA
"August 2017","KIDS PLAY PUNCHING BAG",4951,"Tracking Label Violation","15 U.S.C. § 2063(a)(5)","Correct Future Production","ETNA WORLDWIDE CORP","99 MADISON AVENUE","NEW YORK, NY 10016","ELEGANT INNOVATION LIMITED",6840,CHINA
"August 2017","BOYS COTTON PAJAMA SET - SANTA",KBB-1118,"Exceeds Tight Fitting Dimensions","16 CFR 1615/16","Consumer Level Recall","ONE STOP SHOP, LLC","540 SOUTHWICK STREET","FEEDING HILLS, MA 01030","MAD ENGINE",104,CHINA
"August 2017","BOYS COTTON PAJAMA SET - ELF",KBB-1118,"Exceeds Tight Fitting Dimensions","16 CFR 1615/16","Consumer Level Recall","ONE STOP SHOP, LLC","540 SOUTHWICK STREET","FEEDING HILLS, MA 01030","MAD ENGINE",105,CHINA
"August 2017","BOYS COTTON PAJAMA SET - DEER",KBB-1118,"Exceeds Tight Fitting Dimensions","16 CFR 1615/16","Consumer Level Recall","ONE STOP SHOP, LLC","540 SOUTHWICK STREET","FEEDING HILLS, MA","MAD ENGINE",105,CHINA
"August 2017","RUG 3' X 5'",VARIOUS,"Carpet Flammability Labeling","16 CFR 1630/31","Stop Sale and Correct Future Production","JV SALES LLC DBA JV RUGS AND PILLOWS, LL","EDIFICIO BANCO POPULAR LOBBY C","SAN JUAN, PR 00926","ANHUI Z&A IMPORT AND EXPORT CO. LTD",1285,CHINA
"August 2017","RUG 5 X 7",VARIOUS,"Carpet Flammability Failure","16 CFR 1630","Stop Sale and Correct Future Production","JV SALES LLC DBA JV RUGS AND PILLOWS, LL","EDIFICIO BANCO POPULAR LOBBY C","SAN JUAN, PR 00926","ANHUI Z&A IMPORT AND EXPORT CO. LTD",4663,CHINA
"August 2017","HAMMER CRACKER",SS9010,"Pyrotechnic Materials Overload","16 CFR 1500.17","Correct Future Production","ECONOMY AUTO SALES, LLC","62 WATCH RD.","CORBIN, KY 40701","CHINA SKYSONG FIREWORKS CO., LTD",400,CHINA
"August 2017","CANNONBALL FIRECRACKERS","SF 1319","Pyrotechnic Materials Overload","16 CFR 1500.17","Correct Future Production","ECONOMY AUTO SALES, LLC","62 WATCH RD.","CORBIN, KY 40701","CHINA SKYSONG FIREWORKS CO., LTD",90,CHINA
"August 2017","CONSTRUCTION CAR SET","LC024 / YM06573","Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","TOYS 2 DISCOVER","5506 18TH AVE","BROOKLYN, NY 11204-1929","LECHAO PLASTIC FACTORY",480,CHINA
"August 2017","CONSTRUCTION CAR SET","LC006 / YM00744","Tracking Label Violation","15 U.S.C. § 2063(a)(5)","Stop Sale and Correct Future Production","TOYS 2 DISCOVER","5506 18TH AVE","BROOKLYN, NY 11204-1929","LECHAO PLASTIC FACTORY",560,CHINA
"August 2017","THE AMUSEMENT PARK W/ DOLLS",L0441,"Tracking Label Violation","15 U.S.C. § 2063(a)(5)","Stop Sale and Correct Future Production","GAZEPO INC","10706 WEAVER STE 1","SOUTH EL MONTE, CA 91733","XIAMEN DEAN TONG INFORMATION TECHNOLOGY LTD.",250,CHINA
"August 2017","STAR CLOSET SET W/DOLLS",L0941,"Exceeds Phthalate Permanent Ban Limit","15 U.S.C. § 2063(a)(2)","Stop Sale and Correct Future Production","GAZEPO INC","10706 WEAVER STE 1","SOUTH EL MONTE, CA 91733","XIAMEN DEAN TONG INFORMATION TECHNOLOGY LTD.",250,CHINA
"August 2017","INFLATABLE BOUNCY TOY",840089,"Tracking Label Violation","15 U.S.C. § 2063(a)(5)","Stop Sale and Correct Future Production","YOU HAO TRADING INC.","327 92ND ST","BROOKLYN, NY 11209","SHANGHAI FUXING INTERNATIONAL TRADE CO., LTD.",15000,CHINA
"August 2017","BABY STROLLER",,"Durable Nursery Product Standards","16 CFR part 1130","Stop Sale and Correct Future Production","DEQOGO, LLC","201 N FOREST AVE STE 245","INDEPENDENCE,, MO 640502698","XIAMEN REFONE LTD.",128,CHINA
"August 2017","BABY DOLL WITH STROLLER",AA-4921(6813-S),"Tracking Label Violation","15 U.S.C. § 2063(a)(5)","Stop Sale and Correct Future Production","MAGIC SOURCE INTERNATIONAL LTD","2445 E. DOMINGUEZ ST.","CARSON, CA 90810","GAO MEI TRADING COMPANY",1200,CHINA
"August 2017","BABY TOYS SET",TNJ0208514,"Third Party Certificate Violation","15 U.S.C. § 2063(a)(2)","Stop Sale and Correct Future Production","TOYS 2 DISCOVER","5506 18TH AVE","BROOKLYN, NY 11204-1929","SHANTOU BOHAI TOYS CO. LTD",486,CHINA
"August 2017","BABY TOYS SET",TNJ081679,"Exceeds Phthalate Permanent Ban Limit","15 U.S.C. § 2063(a)(2)","Stop Sale and Correct Future Production","TOYS 2 DISCOVER","5506 18TH AVE","BROOKLYN, NY 11204-1929","SHANTOU BOHAI TOYS CO. LTD",5040,CHINA
"August 2017","BUNCH OF FUN WATER BALLOONS", ,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","PATEL, MANISH","8901 N WASHINGTON ST, APT E","NILES, IL 607141701","YIWU HAOWAY HANDICRAFTS",3000,CHINA
"August 2017","SWIMMING POOL",OUTDOOR,"Secondary back-up system not installed","Sec. 1404(c)(1)(B)","Correct Future Production","CLINTON MOTEL","163 EAST MAIN STREET","CLINTON , CT 06413", ,,USA
"August 2017","WALKAROO STILTS - PURPLE",11119,"Tracking Label Violation","15 U.S.C. § 2063(a)(5)","Correct Future Production","GEOSPACE PRODUCTS INC.","3931 LEARY WAY NORTHWEST","SEATTLE, WA 98107-5043","HOT DESIGN LIMITED",462,CHINA
"August 2017","WALKAROO STILTS - GREEN",11118,"Tracking Label Violation","15 U.S.C. § 2063(a)(5)","Correct Future Production","GEOSPACE PRODUCTS INC.","3931 LEARY WAY NORTHWEST","SEATTLE, WA 98107-5043","HOT DESIGN LIMITED",462,CHINA
"August 2017","BELL ZEPHYR BICYCLE HELMET","ZEPHYR MIPS","Bicycle Helmet Structural Failure","16 CFR 1203.17","Correct Future Production","BELL SPORTS, INC.","5550 SCOTTS VALLEY DR","SCOTTS VALLEY, CALIFORNIA 9506", ,,CHINA
"August 2017","RONSON TECH TORCH UTILITY LIGH","RONSON TECH TOR","MP Lighter Labeling","16 CFR 1212.12 c","Correct Future Production","ZIPPO MANUFACTURING CO.","33 BARBOUR STREET","BRADFORD, PA 16701", ,,CHINA
"August 2017","WONDER GEARS MAGIC PUZZLE BALL", ,"Tracking Label Violation","15 U.S.C. § 2063(a)(5)","Correct Future Production","BP INNOVATIONS, LLC","4080 SCHIFF DR","LAS VEGAS, NV 89103","NINGBO OUYE MEDIA TECHNOLOGY CO. LTD",1000,CHINA
"August 2017","DON'T PANIC",BHL5135,"Fireworks Blowout / Burnout","16 CFR 1507.6","Correct Future Production","SKY'S THE LIMIT, DBA STARR FIREWORKS","10908 38TH STREET S","HORACE, ND 58047","CHINA DAYSUN FIREWORKS & TRADING CO., LTD",540,CHINA
"August 2017","RAGING BULL ARTILLERY",OX319,"Pyrotechnic Materials Overload","16 CFR 1500.17","Stop Sale and Correct Future Production","RKM FIREWORKS COMPANY","27383 MAY STREET","EDWARDSBURG, MI 49112","LIUYANG ZHONGYU FIREWORKS TRADE CO.",4,CHINA
"August 2017","PRO OX FINALE RACK W/FIBERGLAS",OX5060,"Fireworks Long Fuse Burn Time","16 CFR 1507.3","Stop Sale and Correct Future Production","L W LOYD CO INC","1500 S CEDAR AVE","S PITTSBURG, TN 37380","CHINA FIREWORKS TRADING LIMITED",100,CHINA
"August 2017","RAGING BULL ARTILLERY",OX319,"Pyrotechnic Materials Overload","16 CFR 1500.17","Stop Sale and Correct Future Production","L W LOYD CO INC","1500 S CEDAR AVE","S PITTSBURG, TN 37380","CHINA FIREWORKS TRADING LIMITED",3072,CHINA
"August 2017","RAGING BULL ARTILLERY","SF 1319","Pyrotechnic Materials Overload","16 CFR 1500.17","Stop Sale and Correct Future Production","L W LOYD CO INC","1500 S CEDAR AVE","S PITTSBURG, TN 37380","CHINA FIREWORKS TRADING LIMITED",480,CHINA
"August 2017",HOOP,"VARIOUS, SEE RE","Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","SUPER ORIENTAL LLC","605 CALLE SAN JORGE STE 305","SAN JUAN, PR 00909","JINGNING SHUN SINCERITY TRADE CO., LTD",750,CHINA
"July 2017","NIPPON MINI CRICKET SET",,"Lead-in-Paint Toy/Children's Product/CPSA","16 CFR 1303","Stop Sale and Correct Future Production","MODI SPORTS LLC DBA CRICKET STORE 4 U","5675 JIMMY CARTER BLVD, SUITE","NORCROSS, GA 30071","PRIME SPORTS INDUSTRIES",100,INDIA
"July 2017","NIPPON SENIOR CRICKET SET",,"Lead-in-Paint Toy/Children's Product/CPSA","16 CFR 1303","Stop Sale and Correct Future Production","MODI SPORTS LLC DBA CRICKET STORE 4 U","5675 JIMMY CARTER BLVD, SUITE","NORCROSS, GA 30071","PRIME SPORTS INDUSTRIES",100,INDIA
